index,acre_lot,house_size,price
1137,0.12,3845,525000
1138,0.48,4479,599900
1139,0.09,4128,399900
1140,0.18,7180,499000
1141,0.11,4200,425000
1142,0.13,6800,419900
1143,0.08,4576,439000
1144,0.16,4140,439900
1145,0.16,4140,439900
1146,0.12,3896,249900
1147,0.12,3896,249900
1148,0.25,3681,369900
1149,0.09,3200,590000
1150,0.1,3229,379900
1151,0.08,4512,450000
1152,0.48,4479,599900
1153,0.12,3845,525000
1154,0.09,4128,399900
1155,0.18,7180,499000
1156,0.11,4200,425000
1157,0.13,6800,419900
1158,0.13,4464,429900
1159,0.08,4576,439000
1160,0.16,4140,439900
1161,0.24,2770,359900
1162,0.11,4569,369900
1163,0.09,3200,590000
1164,0.07,3137,399000
1165,0.11,4569,369900
1166,0.1,3229,379900
1167,0.08,4512,450000
1168,0.12,3845,525000
1169,0.09,4128,399900
1170,0.18,7180,499000
1171,0.13,4464,429900
1172,0.08,4576,439000
1173,0.24,2770,359900
1174,0.11,4569,369900
1175,0.08,4512,450000
1176,0.12,3845,525000
1177,0.09,4128,399900
1178,0.18,7180,499000
1179,0.12,3845,525000
1180,0.48,4479,599900
1181,0.11,4200,425000
1182,0.13,6800,419900
1183,0.15,4991,475000
1184,0.16,4140,439900
1185,0.24,2770,359900
1186,0.11,4569,369900
1187,0.12,2648,764900
1188,0.08,4576,439000
1189,0.13,4464,429900
1190,0.24,2770,359900
1191,0.09,3200,590000
1192,0.25,3681,369900
1193,0.07,3137,399000
1194,0.1,3229,379900
1195,0.08,4512,450000
1196,0.48,4479,599900
1197,0.12,3845,525000
1198,0.09,4128,399900
1199,0.18,7180,499000
1200,0.5,2300,509000
1201,0.11,4200,425000
1202,0.13,6800,419900
1203,0.12,2648,764900
1204,0.13,4464,429900
1205,0.08,4576,439000
1206,0.16,4140,439900
1207,0.48,4479,599900
1208,0.13,6800,419900
1209,0.11,4200,425000
1210,0.15,4991,475000
1211,0.16,4140,439900
1212,0.1,3229,379900
1213,0.5,2300,509000
1214,0.12,2648,764900
1215,0.25,3681,369900
1216,0.09,3200,590000
1217,0.08,4512,450000
1218,0.12,3845,525000
1219,0.48,4479,599900
1220,0.18,7180,499000
1221,0.11,4200,425000
1222,0.13,6800,419900
1223,0.13,4464,429900
1224,0.08,4576,439000
1225,0.15,4991,475000
1226,0.5,2300,509000
1227,0.5,2300,509000
1228,0.1,3229,379900
1229,0.13,6800,419900
1230,0.15,4991,475000
1231,0.48,4479,599900
1232,0.25,3681,369900
1233,0.11,4200,425000
1234,0.12,2648,764900
1235,0.25,3681,369900
1236,0.48,4479,599900
1237,0.13,6800,419900
1238,0.11,4200,425000
1239,0.15,4991,475000
1240,0.16,4140,439900
1241,0.11,4569,369900
1242,0.12,3845,525000
1243,0.09,3200,590000
1244,0.07,3137,399000
1245,0.08,4512,450000
1246,0.12,3845,525000
1247,0.09,4128,399900
1248,0.18,7180,499000
1249,0.08,4576,439000
1250,0.07,3137,399000
1251,0.08,4512,450000
1252,0.18,7180,499000
1253,0.11,4569,369900
1254,0.11,5397,455000
1255,0.19,3702,379900
1256,0.11,5397,455000
1257,0.11,5397,455000
1258,0.11,5397,455000
1259,0.11,5397,455000
1260,0.11,5397,455000
1261,0.97,3415,400000
1262,0.19,3702,379900
1263,0.97,3415,400000
1264,0.19,3702,379900
1265,0.11,5397,455000
1266,0.97,3415,400000
1267,0.19,3702,379900
1268,0.11,5397,455000
1269,0.19,3702,379900
1270,0.19,3702,379900
1271,0.19,3702,379900
1272,0.97,3415,400000
1273,0.11,5397,455000
1274,0.19,3702,379900
1275,0.97,3415,400000
1276,0.11,5397,455000
1277,0.97,3415,400000
1278,0.19,3702,379900
1279,0.97,3415,400000
1280,0.97,3415,400000
1281,0.19,3702,379900
1282,0.11,5397,455000
1283,0.19,3702,379900
1284,0.97,3415,400000
1285,0.19,3702,379900
1286,0.99,4965,382500
1287,0.99,4965,382500
1288,0.99,4965,382500
1289,0.99,4965,382500
1290,1.67,8117,5250000
1291,1.67,8117,5250000
1292,1.67,8117,5250000
1293,1.67,8117,5250000
1294,7.62,6503,10800000
1295,7.62,6503,10800000
1296,7.62,6503,10800000
1297,0.09,5031,1700000
1298,0.09,5031,1700000
1299,0.09,5031,1700000
1300,0.09,5031,1700000
1301,0.09,5031,1700000
1302,0.09,5031,1700000
1303,0.09,5031,1700000
1304,0.09,5031,1700000
1305,0.09,5031,1700000
1306,2.28,6854,3600000
1307,0.09,5031,1700000
1308,0.09,5031,1700000
1309,0.09,5031,1700000
1310,0.19,4012,1790000
1311,0.19,4012,1790000
1312,0.19,4012,1790000
1313,0.19,4012,1790000
1314,0.19,4012,1790000
1315,0.08,4978,449900
1316,0.09,3706,440000
1317,0.08,4978,449900
1318,0.08,4978,449900
1319,0.09,3706,440000
1320,0.08,4978,449900
1321,0.09,3706,440000
1322,0.08,4978,449900
1323,0.09,3706,440000
1324,0.08,4978,449900
1325,0.09,3706,440000
1326,0.08,4978,449900
1327,0.09,3706,440000
1328,0.08,4978,449900
1329,0.09,3706,440000
1330,0.08,4978,449900
1331,0.09,3706,440000
1332,0.08,4978,449900
1333,0.09,3706,440000
1334,0.08,4978,449900
1335,0.09,3706,440000
1336,0.08,4978,449900
1337,0.09,3706,440000
1338,0.08,4978,449900
1339,0.09,3706,440000
1340,0.08,4978,449900
1341,0.09,3706,440000
1342,0.08,4978,449900
1343,0.09,3706,440000
1344,0.14,3567,395000
1345,0.07,3393,270000
1346,0.21,3728,575000
1347,0.09,4932,899000
1348,0.11,3710,409000
1349,0.12,4390,409900
1350,0.14,3567,395000
1351,0.21,3728,575000
1352,0.09,4932,899000
1353,0.11,3710,409000
1354,0.12,4390,409900
1355,0.14,3567,395000
1356,0.21,3728,575000
1357,0.09,4932,899000
1358,0.12,4390,409900
1359,0.14,3567,395000
1360,0.21,3728,575000
1361,0.09,4932,899000
1362,0.11,3710,409000
1363,0.14,3567,395000
1364,4.2,3003,3500000
1365,0.07,3393,270000
1366,0.07,3393,270000
1367,4.2,3003,3500000
1368,0.14,3567,395000
1369,0.21,3728,575000
1370,0.09,4932,899000
1371,0.11,3710,409000
1372,0.12,4390,409900
1373,0.21,3728,575000
1374,0.09,4932,899000
1375,0.11,3710,409000
1376,0.12,4390,409900
1377,0.07,3393,270000
1378,0.14,3567,395000
1379,0.07,3393,270000
1380,0.21,3728,575000
1381,0.09,4932,899000
1382,0.11,3710,409000
1383,0.12,4390,409900
1384,0.07,3393,270000
1385,0.21,3728,575000
1386,0.09,4932,899000
1387,0.11,3710,409000
1388,0.12,4390,409900
1389,0.07,3393,270000
1390,0.14,3567,395000
1391,0.07,3393,270000
1392,0.21,3728,575000
1393,0.09,4932,899000
1394,0.12,4390,409900
1395,0.14,3567,395000
1396,0.09,4932,899000
1397,0.07,3393,270000
1398,0.09,4932,899000
1399,0.21,3728,575000
1400,0.09,4932,899000
1401,0.11,3710,409000
1402,0.12,4390,409900
1403,0.07,3393,270000
1404,0.18,4288,399999
1405,0.15,5237,425000
1406,0.11,4141,425000
1407,0.19,3768,329900
1408,0.18,4288,399999
1409,0.11,4141,425000
1410,0.15,5237,425000
1411,0.31,5218,449900
1412,0.09,6289,469900
1413,0.11,3922,419900
1414,0.19,3768,329900
1415,0.17,5966,429900
1416,0.1,4695,450000
1417,0.18,4288,399999
1418,0.07,3226,324900
1419,0.09,4190,399900
1420,0.07,4838,455000
1421,0.08,2536,329900
1422,0.11,4141,425000
1423,0.13,4648,389900
1424,0.07,3834,389500
1425,0.15,5237,425000
1426,0.11,4560,514900
1427,0.08,4028,365000
1428,0.31,5218,449900
1429,0.1,2916,399000
1430,0.09,5528,575000
1431,0.09,5528,575000
1432,0.19,3768,329900
1433,0.18,4288,399999
1434,0.11,4141,425000
1435,0.13,4648,389900
1436,0.15,5237,425000
1437,0.31,5218,449900
1438,0.19,3768,329900
1439,0.18,4288,399999
1440,0.13,4648,389900
1441,0.07,4838,455000
1442,0.11,4141,425000
1443,0.15,5237,425000
1444,0.08,4028,365000
1445,0.31,5218,449900
1446,0.19,3768,329900
1447,0.18,4288,399999
1448,0.11,4141,425000
1449,0.31,5218,449900
1450,0.19,3768,329900
1451,0.1,4695,450000
1452,0.18,4288,399999
1453,0.07,4838,455000
1454,0.13,4648,389900
1455,0.11,4141,425000
1456,0.15,5237,425000
1457,0.08,4028,365000
1458,0.31,5218,449900
1459,0.19,3768,329900
1460,0.18,4288,399999
1461,0.11,4141,425000
1462,0.15,5237,425000
1463,0.31,5218,449900
1464,0.18,4288,399999
1465,0.11,4141,425000
1466,0.15,5237,425000
1467,0.31,5218,449900
1468,0.34,3119,349000
1469,0.09,4024,499000
1470,0.11,3922,419900
1471,0.1,4695,450000
1472,0.07,3226,324900
1473,0.09,4190,399900
1474,0.07,4838,455000
1475,0.13,4648,389900
1476,0.08,2536,329900
1477,0.07,3834,389500
1478,0.11,4560,514900
1479,0.08,4028,365000
1480,0.31,5218,449900
1481,0.09,5528,575000
1482,0.09,5528,575000
1483,0.11,2567,895000
1484,0.34,3119,349000
1485,0.09,6289,469900
1486,0.11,3922,419900
1487,0.1,4695,450000
1488,0.07,3226,324900
1489,0.09,4190,399900
1490,0.07,4838,455000
1491,0.13,4648,389900
1492,0.08,2536,329900
1493,0.07,3834,389500
1494,0.08,4028,365000
1495,0.11,4560,514900
1496,0.09,5528,575000
1497,0.09,5528,575000
1498,0.11,2567,895000
1499,0.09,6289,469900
1500,0.11,3922,419900
1501,0.17,5966,429900
1502,0.1,4695,450000
1503,0.07,3226,324900
1504,0.18,4288,399999
1505,0.09,4190,399900
1506,0.07,4838,455000
1507,0.08,2536,329900
1508,0.13,4648,389900
1509,0.11,4141,425000
1510,0.07,3834,389500
1511,0.15,5237,425000
1512,0.11,4560,514900
1513,0.08,4028,365000
1514,0.31,5218,449900
1515,0.09,5528,575000
1516,0.18,4288,399999
1517,0.07,4838,455000
1518,0.13,4648,389900
1519,0.11,4141,425000
1520,0.15,5237,425000
1521,0.08,4028,365000
1522,0.31,5218,449900
1523,0.31,5218,449900
1524,0.09,4024,499000
1525,0.09,6289,469900
1526,0.17,5966,429900
1527,0.34,3026,419900
1528,0.17,5966,429900
1529,0.34,3026,419900
1530,0.11,3922,419900
1531,0.19,3768,329900
1532,0.17,5966,429900
1533,0.1,4695,450000
1534,0.07,3226,324900
1535,0.18,4288,399999
1536,0.09,4190,399900
1537,0.07,4838,455000
1538,0.13,4648,389900
1539,0.11,4141,425000
1540,0.08,2536,329900
1541,0.07,3834,389500
1542,0.15,5237,425000
1543,0.11,4560,514900
1544,0.08,4028,365000
1545,0.31,5218,449900
1546,0.1,2916,399000
1547,0.11,2567,895000
1548,0.17,5966,429900
1549,0.09,4024,499000
1550,0.09,4024,499000
1551,0.09,6289,469900
1552,0.11,3922,419900
1553,0.19,3768,329900
1554,0.1,4695,450000
1555,0.07,3226,324900
1556,0.18,4288,399999
1557,0.09,4190,399900
1558,0.07,4838,455000
1559,0.08,2536,329900
1560,0.13,4648,389900
1561,0.11,4141,425000
1562,0.07,3834,389500
1563,0.15,5237,425000
1564,0.11,4560,514900
1565,0.08,4028,365000
1566,0.31,5218,449900
1567,0.1,2916,399000
1568,0.34,3026,419900
1569,0.17,5966,429900
1570,0.09,6289,469900
1571,0.11,3922,419900
1572,0.17,5966,429900
1573,0.1,4695,450000
1574,0.07,3226,324900
1575,0.09,4190,399900
1576,0.07,4838,455000
1577,0.13,4648,389900
1578,0.08,2536,329900
1579,0.07,3834,389500
1580,0.11,4560,514900
1581,0.08,4028,365000
1582,0.1,2916,399000
1583,0.09,6289,469900
1584,0.11,3922,419900
1585,0.17,5966,429900
1586,0.1,4695,450000
1587,0.07,3226,324900
1588,0.09,4190,399900
1589,0.07,4838,455000
1590,0.08,2536,329900
1591,0.07,3834,389500
1592,0.08,4028,365000
1593,0.09,5528,575000
1594,0.09,5528,575000
1595,0.11,2567,895000
1596,0.19,3768,329900
1597,0.18,4288,399999
1598,0.15,5237,425000
1599,0.11,4141,425000
1600,0.31,5218,449900
1601,0.17,5966,429900
1602,0.13,4648,389900
1603,0.11,3922,419900
1604,0.19,3768,329900
1605,0.17,5966,429900
1606,0.1,4695,450000
1607,0.07,3226,324900
1608,0.18,4288,399999
1609,0.09,4190,399900
1610,0.07,4838,455000
1611,0.13,4648,389900
1612,0.08,2536,329900
1613,0.11,4141,425000
1614,0.07,3834,389500
1615,0.15,5237,425000
1616,0.11,4560,514900
1617,0.08,4028,365000
1618,0.31,5218,449900
1619,0.1,2916,399000
1620,0.09,5528,575000
1621,0.09,5528,575000
1622,0.19,3768,329900
1623,0.11,4141,425000
1624,0.18,4288,399999
1625,0.15,5237,425000
1626,0.31,5218,449900
1627,0.09,6289,469900
1628,0.19,3768,329900
1629,0.1,4695,450000
1630,0.18,4288,399999
1631,0.07,4838,455000
1632,0.08,2536,329900
1633,0.11,4141,425000
1634,0.07,3834,389500
1635,0.15,5237,425000
1636,0.08,4028,365000
1637,0.31,5218,449900
1638,0.09,5528,575000
1639,0.09,5528,575000
1640,0.11,2567,895000
1641,0.19,3768,329900
1642,0.18,4288,399999
1643,0.15,5237,425000
1644,0.11,4141,425000
1645,0.19,3768,329900
1646,0.18,4288,399999
1647,0.11,4141,425000
1648,0.15,5237,425000
1649,0.31,5218,449900
1650,0.17,5966,429900
1651,0.34,3026,419900
1652,0.09,5528,575000
1653,0.09,5528,575000
1654,0.11,2567,895000
1655,0.11,4560,514900
1656,0.09,4024,499000
1657,0.09,6289,469900
1658,0.09,6289,469900
1659,0.11,3922,419900
1660,0.1,4695,450000
1661,0.07,3226,324900
1662,0.09,4190,399900
1663,0.07,4838,455000
1664,0.08,2536,329900
1665,0.07,3834,389500
1666,0.11,4560,514900
1667,0.08,4028,365000
1668,0.1,2916,399000
1669,0.07,3834,389500
1670,0.07,3226,324900
1671,0.08,2536,329900
1672,0.15,5619,419900
1673,0.1,4695,450000
1674,0.07,4838,455000
1675,0.08,4028,365000
1676,0.17,5966,429900
1677,0.17,5966,429900
1678,0.22,5475,359900
1679,0.08,3028,269900
1680,0.22,5475,359900
1681,0.11,4832,459000
1682,0.22,5475,359900
1683,0.22,5475,359900
1684,0.22,5475,359900
1685,0.22,5475,359900
1686,0.11,4832,459000
1687,0.22,5475,359900
1688,0.22,5475,359900
1689,0.08,3028,269900
1690,0.22,5475,359900
1691,0.11,4832,459000
1692,0.08,3028,269900
1693,0.22,5475,359900
1694,0.11,4832,459000
1695,0.08,3028,269900
1696,0.22,5475,359900
1697,0.11,4832,459000
1698,0.22,5475,359900
1699,1.03,3216,499000
1700,1.03,3216,499000
1701,1.03,3216,499000
1702,0.08,3028,269900
1703,0.22,5475,359900
1704,0.11,4832,459000
1705,0.22,5475,359900
1706,0.08,3028,269900
1707,0.22,5475,359900
1708,0.11,4832,459000
1709,1.03,3216,499000
1710,1.03,3216,499000
1711,0.11,4832,459000
1712,0.08,3028,269900
1713,0.11,4832,459000
1714,0.22,5475,359900
1715,1.03,3216,499000
1716,0.08,3028,269900
1717,0.22,5475,359900
1718,0.11,4832,459000
1719,0.22,5475,359900
1720,0.22,5475,359900
1721,0.11,4832,459000
1722,1.03,3216,499000
1723,1.03,3216,499000
1724,0.22,5475,359900
1725,1.03,3216,499000
1726,0.08,3028,269900
1727,0.11,4832,459000
1728,0.11,4832,459000
1729,1.03,3216,499000
1730,10.79,4202,1599900
1731,10.79,4202,1599900
1732,10.79,4202,1599900
1733,10.79,4202,1599900
1734,10.79,4202,1599900
1735,10.79,4202,1599900
1736,10.79,4202,1599900
1737,10.79,4202,1599900
1738,10.79,4202,1599900
1739,10.79,4202,1599900
1740,10.79,4202,1599900
1741,10.79,4202,1599900
1742,10.79,4202,1599900
1743,1.78,6193,2795000
1744,2.69,5975,999999
1745,1.78,6193,2795000
1746,1.78,6193,2795000
1747,2.69,5975,999999
1748,2.69,5975,999999
1749,2.69,5975,999999
1750,1.3,8972,3995000
1751,1.78,6193,2795000
1752,1.78,6193,2795000
1753,2.69,5975,999999
1754,2.69,5975,999999
1755,1.78,6193,2795000
1756,2.69,5975,999999
1757,1.78,6193,2795000
1758,2.69,5975,999999
1759,1.78,6193,2795000
1760,2.69,5975,999999
1761,2.69,5975,999999
1762,2.69,5975,999999
1763,1.89,3826,4700000
1764,2.69,5975,999999
1765,0.23,6469,1495000
1766,0.28,7961,2785000
1767,0.23,6469,1495000
1768,0.14,6850,679000
1769,0.23,6469,1495000
1770,0.28,7961,2785000
1771,0.14,6850,679000
1772,0.14,6850,679000
1773,0.23,6469,1495000
1774,0.28,7961,2785000
1775,0.14,6850,679000
1776,0.23,6469,1495000
1777,0.28,7961,2785000
1778,0.23,6469,1495000
1779,0.28,7961,2785000
1780,0.23,6469,1495000
1781,0.28,7961,2785000
1782,0.14,6850,679000
1783,0.23,6469,1495000
1784,0.28,7961,2785000
1785,0.14,6850,679000
1786,0.23,6469,1495000
1787,0.28,7961,2785000
1788,0.23,6469,1495000
1789,0.28,7961,2785000
1790,0.14,6850,679000
1791,0.23,6469,1495000
1792,0.28,7961,2785000
1793,0.23,6469,1495000
1794,0.28,7961,2785000
1795,0.12,3700,450000
1796,0.12,3700,450000
1797,1.1,6208,474900
1798,0.12,3700,450000
1799,0.12,3700,450000
1800,1.26,3500,719900
1801,0.12,3700,450000
1802,1.26,3500,719900
1803,0.12,3700,450000
1804,0.12,3700,450000
1805,,4055,2128875
1806,1.26,3500,719900
1807,1.26,3500,719900
1808,,4055,2128875
1809,0.12,3700,450000
1810,1.1,6208,474900
1811,1.26,3500,719900
1812,1.26,3500,719900
1813,1.1,6208,474900
1814,1.1,6208,474900
1815,,4055,2128875
1816,1.1,6208,474900
1817,1.26,3500,719900
1818,1.1,6208,474900
1819,0.12,3700,450000
1820,,4055,2128875
1821,1.1,6208,474900
1822,1.26,3500,719900
1823,,4055,2128875
1824,1.26,3500,719900
1825,,4055,2128875
1826,1.26,3500,719900
1827,0.12,3700,450000
1828,0.12,3700,450000
1829,1.26,3500,719900
1830,1.1,6208,474900
1831,1.26,3500,719900
1832,0.11,4314,499900
1833,0.16,6960,398000
1834,0.11,4314,499900
1835,0.16,6960,398000
1836,0.55,5327,555500
1837,0.08,3600,399900
1838,0.32,3400,1200000
1839,0.22,7105,575000
1840,0.11,4032,489900
1841,0.11,4032,485000
1842,0.07,3600,469000
1843,0.08,3308,1089900
1844,0.11,4314,499900
1845,0.06,4945,399900
1846,0.1,2737,825000
1847,0.15,3964,459999
1848,0.16,6960,398000
1849,0.09,4312,549900
1850,0.14,2155,425000
1851,0.07,2931,420000
1852,0.21,2716,410000
1853,0.11,3728,899900
1854,0.1,4000,795000
1855,0.07,2250,499900
1856,0.13,3574,339000
1857,0.09,3520,450000
1858,0.18,3993,1395000
1859,0.55,5327,555500
1860,0.16,,139000
1861,0.11,4314,499900
1862,0.06,4945,399900
1863,0.16,6960,398000
1864,0.11,3728,899900
1865,0.1,4000,795000
1866,0.55,5327,555500
1867,0.11,4314,499900
1868,0.06,4945,399900
1869,0.16,6960,398000
1870,0.1,4000,795000
1871,0.11,3728,899900
1872,0.16,,139000
1873,0.55,5327,555500
1874,0.22,7105,575000
1875,0.11,4032,485000
1876,0.11,4032,489900
1877,0.11,4314,499900
1878,0.06,4945,399900
1879,0.15,3964,459999
1880,0.14,2155,425000
1881,0.16,6960,398000
1882,0.11,3728,899900
1883,0.1,4000,795000
1884,0.07,2250,499900
1885,0.55,5327,555500
1886,0.11,4314,499900
1887,0.16,6960,398000
1888,0.1,4000,795000
1889,0.55,5327,555500
1890,0.11,4314,499900
1891,0.16,6960,398000
1892,0.1,4000,795000
1893,0.55,5327,555500
1894,0.16,,139000
1895,0.32,3400,1200000
1896,0.1,2304,169900
1897,0.32,3400,1200000
1898,0.09,3600,489000
1899,0.22,7105,575000
1900,0.09,3600,489000
1901,0.11,4032,489900
1902,0.11,4032,485000
1903,0.07,3600,469000
1904,0.08,3308,1089900
1905,0.06,4945,399900
1906,0.1,2737,825000
1907,0.15,3964,459999
1908,0.14,2155,425000
1909,0.09,4312,549900
1910,0.07,2931,420000
1911,0.1,4000,795000
1912,0.11,3728,899900
1913,0.09,3520,450000
1914,0.18,3993,1395000
1915,0.32,3400,1200000
1916,0.32,3400,1200000
1917,0.16,,139000
1918,0.1,2304,169900
1919,0.1,2304,169900
1920,0.16,,139000
1921,0.32,3400,1200000
1922,0.22,7105,575000
1923,0.09,3600,489000
1924,0.09,3600,489000
1925,0.11,4032,489900
1926,0.11,4032,485000
1927,0.07,3600,469000
1928,0.08,3308,1089900
1929,0.1,2737,825000
1930,0.06,4945,399900
1931,0.15,3964,459999
1932,0.09,4312,549900
1933,0.14,2155,425000
1934,0.07,2931,420000
1935,0.11,3728,899900
1936,0.1,4000,795000
1937,0.09,3520,450000
1938,0.18,3993,1395000
1939,0.55,5327,555500
1940,0.09,3600,489000
1941,0.09,3600,489000
1942,0.22,7105,575000
1943,0.11,4032,489900
1944,0.11,4032,485000
1945,0.07,3600,469000
1946,0.08,3308,1089900
1947,0.11,4314,499900
1948,0.1,2737,825000
1949,0.06,4945,399900
1950,0.15,3964,459999
1951,0.16,6960,398000
1952,0.09,4312,549900
1953,0.14,2155,425000
1954,0.07,2931,420000
1955,0.11,3728,899900
1956,0.1,4000,795000
1957,0.07,2250,499900
1958,0.13,3574,339000
1959,0.09,3520,450000
1960,0.11,4314,499900
1961,0.06,4945,399900
1962,0.16,6960,398000
1963,0.11,3728,899900
1964,0.1,4000,795000
1965,0.05,2450,1250000
1966,0.13,3724,995000
1967,0.13,3724,995000
1968,1.02,5044,1000000
1969,0.1,2304,169900
1970,0.16,,139000
1971,0.32,3400,1200000
1972,0.21,2716,410000
1973,0.21,2716,410000
1974,0.09,3600,489000
1975,0.22,7105,575000
1976,0.09,3600,489000
1977,0.11,4032,489900
1978,0.11,4032,485000
1979,0.07,3600,469000
1980,0.08,3308,1089900
1981,0.11,4314,499900
1982,0.1,2737,825000
1983,0.06,4945,399900
1984,0.15,3964,459999
1985,0.16,6960,398000
1986,0.14,2155,425000
1987,0.09,4312,549900
1988,0.07,2931,420000
1989,0.11,3728,899900
1990,0.1,4000,795000
1991,0.07,2250,499900
1992,0.09,3520,450000
1993,0.18,3993,1395000
1994,0.55,5327,555500
1995,1.02,5044,1000000
1996,0.1,2304,169900
1997,0.08,3600,399900
1998,0.1,2304,169900
1999,0.16,,139000
2000,0.16,,139000
2001,0.1,2304,169900
2002,0.09,3600,489000
2003,0.09,3600,489000
2004,0.22,7105,575000
2005,0.11,4032,489900
2006,0.11,4032,485000
2007,0.07,3600,469000
2008,0.08,3308,1089900
2009,0.11,4314,499900
2010,0.1,2737,825000
2011,0.06,4945,399900
2012,0.15,3964,459999
2013,0.16,6960,398000
2014,0.09,4312,549900
2015,0.14,2155,425000
2016,0.07,2931,420000
2017,0.11,3728,899900
2018,0.1,4000,795000
2019,0.07,2250,499900
2020,0.09,3520,450000
2021,0.55,5327,555500
2022,0.21,2716,410000
2023,0.08,3600,399900
2024,0.09,3600,489000
2025,0.09,3600,489000
2026,0.22,7105,575000
2027,0.11,4032,489900
2028,0.11,4032,485000
2029,0.07,3600,469000
2030,0.08,3308,1089900
2031,0.1,2737,825000
2032,0.06,4945,399900
2033,0.15,3964,459999
2034,0.14,2155,425000
2035,0.09,4312,549900
2036,0.07,2931,420000
2037,0.21,2716,410000
2038,0.11,3728,899900
2039,0.1,4000,795000
2040,0.07,2250,499900
2041,0.09,3520,450000
2042,0.22,7105,575000
2043,0.09,3600,489000
2044,0.11,4032,485000
2045,0.11,4032,489900
2046,0.07,3600,469000
2047,0.08,3308,1089900
2048,0.1,2737,825000
2049,0.15,3964,459999
2050,0.09,4312,549900
2051,0.07,2931,420000
2052,0.21,2716,410000
2053,0.09,3520,450000
2054,0.18,3993,1395000
2055,0.11,4314,499900
2056,0.16,6960,398000
2057,0.1,4000,795000
2058,0.21,2716,410000
2059,0.13,3724,995000
2060,0.13,3724,995000
2061,1.02,5044,1000000
2062,0.11,3728,899900
2063,0.14,2155,425000
2064,0.1,4000,795000
2065,0.16,,139000
2066,0.1,2304,169900
2067,0.16,,139000
2068,0.32,3400,1200000
2069,0.09,3600,489000
2070,0.09,3600,489000
2071,0.22,7105,575000
2072,0.11,4032,489900
2073,0.11,4032,485000
2074,0.07,3600,469000
2075,0.05,2450,1250000
2076,0.08,3308,1089900
2077,0.11,4314,499900
2078,0.1,2737,825000
2079,0.06,4945,399900
2080,0.15,3964,459999
2081,0.16,6960,398000
2082,0.09,4312,549900
2083,0.14,2155,425000
2084,0.07,2931,420000
2085,0.13,3724,995000
2086,0.13,3724,995000
2087,0.21,2716,410000
2088,0.1,4000,795000
2089,0.11,3728,899900
2090,1.02,5044,1000000
2091,0.07,2250,499900
2092,0.09,3520,450000
